Type	Title	Language	Volume	Author	Co-author1	Co-author2	Translator	Co-translator1	Co-translator2	Editor	Co-editor1	Co-editor2	Illustrator	Publisher	Address	Year	Key	ISBN	DLI	WBPLN	IA	NLI	Source	Image	Progress	Pages	Volumes	Remarks	Notes	Width	Css	Header	Footer
﻿নির্ঘণ্ট:আনন্দমঠ_-_প্রচার_পুস্তিকা_(১৯৫১).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:আনন্দমঠ_-_প্রচার_পুস্তিকা_(১৯৫১).pdf	book	আনন্দমঠ	bn		অজ্ঞাত													1951							pdf	1	OCR								'	
﻿নির্ঘণ্ট:সেতু_-_প্রচার_পুস্তিকা_(১৯৫১).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:সেতু_-_প্রচার_পুস্তিকা_(১৯৫১).pdf	book	সেতু	bn		অজ্ঞাত													1951							pdf	1	OCR								'	
﻿নির্ঘণ্ট:কালসাপ_-_প্রচার_পুস্তিকা_(১৯৫১).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:কালসাপ_-_প্রচার_পুস্তিকা_(১৯৫১).pdf	book	কালসাপ	bn		অজ্ঞাত													1951							pdf	1	OCR								'	
﻿নির্ঘণ্ট:অভিশপ্ত_-_প্রচার_পুস্তিকা_(১৯৫১).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:অভিশপ্ত_-_প্রচার_পুস্তিকা_(১৯৫১).pdf	book	অভিশপ্ত	bn		অজ্ঞাত													1951							pdf	1	OCR								'	
﻿নির্ঘণ্ট:পণ্ডিতমশাই_-_প্রচার_পুস্তিকা_(১৯৫১).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:পণ্ডিতমশাই_-_প্রচার_পুস্তিকা_(১৯৫১).pdf	book	পণ্ডিতমশাই	bn		অজ্ঞাত													1951							pdf	1	OCR								'	
﻿নির্ঘণ্ট:কুলহারা_-_প্রচার_পুস্তিকা_(১৯৫১).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:কুলহারা_-_প্রচার_পুস্তিকা_(১৯৫১).pdf	book	কুলহারা	bn		অজ্ঞাত													1951							pdf	1	OCR								'	
﻿নির্ঘণ্ট:সুনন্দার_বিয়ে_-_প্রচার_পুস্তিকা_(১৯৫১).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:সুনন্দার_বিয়ে_-_প্রচার_পুস্তিকা_(১৯৫১).pdf	book	সুনন্দার বিয়ে	bn		অজ্ঞাত													1951							pdf	1	OCR								'	
﻿নির্ঘণ্ট:দুর্গেশনন্দিনী_-_প্রচার_পুস্তিকা_(১৯৫১).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:দুর্গেশনন্দিনী_-_প্রচার_পুস্তিকা_(১৯৫১).pdf	book	দুর্গেশনন্দিনী	bn		অজ্ঞাত													1951							pdf	1	OCR								'	
﻿নির্ঘণ্ট:রাত্রির_তপস্যা_-_প্রচার_পত্রিকা_(১৯৫২).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:রাত্রির_তপস্যা_-_প্রচার_পত্রিকা_(১৯৫২).pdf	book	রাত্রির তপস্যা	bn		অজ্ঞাত													1952							pdf	1	OCR								'	
﻿নির্ঘণ্ট:বিন্দুর_ছেলে_-_প্রচার_পত্রিকা_(১৯৫২).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:বিন্দুর_ছেলে_-_প্রচার_পত্রিকা_(১৯৫২).pdf	book	বিন্দুর ছেলে	bn		অজ্ঞাত													1952							pdf	1	OCR								'	
﻿নির্ঘণ্ট:নীলদর্পণ_-_প্রচার_পত্রিকা_(১৯৫২).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:নীলদর্পণ_-_প্রচার_পত্রিকা_(১৯৫২).pdf	book	নীলদর্পণ	bn		অজ্ঞাত													1952							pdf	1	OCR								'	
﻿নির্ঘণ্ট:কা_তব_কান্তা_-_প্রচার_পত্রিকা_(১৯৫২).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:কা_তব_কান্তা_-_প্রচার_পত্রিকা_(১৯৫২).pdf	book	কা তব কান্তা	bn		অজ্ঞাত													1952							pdf	1	OCR								'	
﻿নির্ঘণ্ট:নতুন_পাঠশালা_-_প্রচার_পত্রিকা_(১৯৫২).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:নতুন_পাঠশালা_-_প্রচার_পত্রিকা_(১৯৫২).pdf	book	নতুন পাঠশালা	bn		অজ্ঞাত													1952							pdf	1	OCR								'	
﻿নির্ঘণ্ট:মহাপ্রস্থানের_পথে_-_প্রচার_পত্রিকা_(১৯৫২).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:মহাপ্রস্থানের_পথে_-_প্রচার_পত্রিকা_(১৯৫২).pdf	book	মহাপ্রস্থানের পথে	bn		অজ্ঞাত													1952							pdf	1	OCR								'	
﻿নির্ঘণ্ট:মধুরাতি_-_প্রচার_পত্রিকা_(১৯৫২).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:মধুরাতি_-_প্রচার_পত্রিকা_(১৯৫২).pdf	book	মধুরাতি	bn		অজ্ঞাত													1952							pdf	1	OCR								'	
﻿নির্ঘণ্ট:পাশের_বাড়ী_-_প্রচার_পত্রিকা_(১৯৫২).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:পাশের_বাড়ী_-_প্রচার_পত্রিকা_(১৯৫২).pdf	book	পাশের বাড়ী	bn		অজ্ঞাত													1952							pdf	1	OCR								'	
﻿নির্ঘণ্ট:আবুহোসেন_-_প্রচার_পত্রিকা_(১৯৫২).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:আবুহোসেন_-_প্রচার_পত্রিকা_(১৯৫২).pdf	book	আবুহোসেন	bn		অজ্ঞাত													1952							pdf	1	OCR								'	
﻿নির্ঘণ্ট:শ্যামলী_-_প্রচার_পত্রিকা_(১৯৫২).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:শ্যামলী_-_প্রচার_পত্রিকা_(১৯৫২).pdf	book	শ্যামলী	bn		অজ্ঞাত													1952							pdf	1	OCR								'	
﻿নির্ঘণ্ট:মন্দির_-_প্রচার_পত্রিকা_(১৯৫২).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:মন্দির_-_প্রচার_পত্রিকা_(১৯৫২).pdf	book	মন্দির	bn		অজ্ঞাত													1952							pdf	1	OCR								'	
﻿নির্ঘণ্ট:কপালকুণ্ডলা_-_প্রচার_পত্রিকা_(১৯৫২).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:কপালকুণ্ডলা_-_প্রচার_পত্রিকা_(১৯৫২).pdf	book	কপালকুণ্ডলা	bn		অজ্ঞাত													1952							pdf	1	OCR								'	
﻿নির্ঘণ্ট:সহসা_-_প্রচার_পত্রিকা_(১৯৫২).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:সহসা_-_প্রচার_পত্রিকা_(১৯৫২).pdf	book	সহসা	bn		অজ্ঞাত													1952							pdf	1	OCR								'	
﻿নির্ঘণ্ট:মহিষাসুর_বধ_-_প্রচার_পত্রিকা_(১৯৫২).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:মহিষাসুর_বধ_-_প্রচার_পত্রিকা_(১৯৫২).pdf	book	মহিষাসুর বধ	bn		অজ্ঞাত													1952							pdf	1	OCR								'	
﻿নির্ঘণ্ট:বিশ্বামিত্র_-_প্রচার_পত্রিকা_(১৯৫২).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:বিশ্বামিত্র_-_প্রচার_পত্রিকা_(১৯৫২).pdf	book	বিশ্বামিত্র	bn		অজ্ঞাত													1952							pdf	1	OCR								'	
﻿নির্ঘণ্ট:বাগদাদ_-_প্রচার_পত্রিকা_(১৯৫২).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:বাগদাদ_-_প্রচার_পত্রিকা_(১৯৫২).pdf	book	বাগদাদ	bn		অজ্ঞাত													1952							pdf	1	OCR								'	
﻿নির্ঘণ্ট:পাত্রী_চাই_-_প্রচার_পত্রিকা_(১৯৫২).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:পাত্রী_চাই_-_প্রচার_পত্রিকা_(১৯৫২).pdf	book	পাত্রী চাই	bn		অজ্ঞাত													1952							pdf	1	OCR								'	
﻿নির্ঘণ্ট:কার_পাপে?_-_প্রচার_পত্রিকা_(১৯৫২).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:কার_পাপে?_-_প্রচার_পত্রিকা_(১৯৫২).pdf	book	কার পাপে?	bn		অজ্ঞাত													1952							pdf	1	OCR								'	
﻿নির্ঘণ্ট:জবানবন্দী_-_প্রচার_পত্রিকা_(১৯৫২).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:জবানবন্দী_-_প্রচার_পত্রিকা_(১৯৫২).pdf	book	জবানবন্দী	bn		অজ্ঞাত													1952							pdf	1	OCR								'	
﻿নির্ঘণ্ট:প্রার্থনা_-_প্রচার_পত্রিকা_(১৯৫২).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:প্রার্থনা_-_প্রচার_পত্রিকা_(১৯৫২).pdf	book	প্রার্থনা	bn		অজ্ঞাত													1952							pdf	1	OCR								'	
﻿নির্ঘণ্ট:দর্পচূর্ণ_-_প্রচার_পত্রিকা_(১৯৫২).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:দর্পচূর্ণ_-_প্রচার_পত্রিকা_(১৯৫২).pdf	book	দর্পচূর্ণ	bn		অজ্ঞাত													1952							pdf	1	OCR								'	
﻿নির্ঘণ্ট:স্বপ্ন_ও_সমাধি_-_প্রচার_পত্রিকা_(১৯৫২).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:স্বপ্ন_ও_সমাধি_-_প্রচার_পত্রিকা_(১৯৫২).pdf	book	স্বপ্ন ও সমাধি	bn		অজ্ঞাত													1952							pdf	1	OCR								'	
﻿নির্ঘণ্ট:হানাবাড়ি_-_প্রচার_পত্রিকা_(১৯৫২).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:হানাবাড়ি_-_প্রচার_পত্রিকা_(১৯৫২).pdf	book	হানাবাড়ি	bn		অজ্ঞাত													1952							pdf	1	OCR								'	
﻿নির্ঘণ্ট:আঁধি_-_প্রচার_পত্রিকা_(১৯৫২).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:আঁধি_-_প্রচার_পত্রিকা_(১৯৫২).pdf	book	আঁধি	bn		অজ্ঞাত													1952							pdf	1	OCR								'	
﻿নির্ঘণ্ট:বসু_পরিবার_-_প্রচার_পত্রিকা_(১৯৫২).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:বসু_পরিবার_-_প্রচার_পত্রিকা_(১৯৫২).pdf	book	বসু পরিবার	bn		অজ্ঞাত													1952							pdf	1	OCR								'	
﻿নির্ঘণ্ট:ভুলের_শেষে_-_প্রচার_পত্রিকা_(১৯৫২).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:ভুলের_শেষে_-_প্রচার_পত্রিকা_(১৯৫২).pdf	book	ভুলের শেষে	bn		অজ্ঞাত													1952							pdf	1	OCR								'	
﻿নির্ঘণ্ট:মেঘমুক্তি_-_প্রচার_পত্রিকা_(১৯৫২).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:মেঘমুক্তি_-_প্রচার_পত্রিকা_(১৯৫২).pdf	book	মেঘমুক্তি	bn		অজ্ঞাত													1952							pdf	1	OCR								'	
﻿নির্ঘণ্ট:সঞ্জীবনী_-_প্রচার_পত্রিকা_(১৯৫২).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:সঞ্জীবনী_-_প্রচার_পত্রিকা_(১৯৫২).pdf	book	সঞ্জীবনী	bn		অজ্ঞাত													1952							pdf	1	OCR								'	
﻿নির্ঘণ্ট:পল্লীসমাজ_-_প্রচার_পত্রিকা_(১৯৫২).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:পল্লীসমাজ_-_প্রচার_পত্রিকা_(১৯৫২).pdf	book	পল্লীসমাজ	bn		অজ্ঞাত													1952							pdf	1	OCR								'	
﻿নির্ঘণ্ট:চিতা-বহ্নিমান_-_প্রচার_পত্রিকা_(১৯৫২).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:চিতা-বহ্নিমান_-_প্রচার_পত্রিকা_(১৯৫২).pdf	book	চিতা-বহ্নিমান	bn		অজ্ঞাত													1952							pdf	1	OCR								'	
﻿নির্ঘণ্ট:অনিবার্য_-_প্রচার_পত্রিকা_(১৯৫২).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:অনিবার্য_-_প্রচার_পত্রিকা_(১৯৫২).pdf	book	অনিবার্য	bn		অজ্ঞাত													1952							pdf	1	OCR								'	
﻿নির্ঘণ্ট:রাণী_ভবানী_-_প্রচার_পত্রিকা_(১৯৫২).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:রাণী_ভবানী_-_প্রচার_পত্রিকা_(১৯৫২).pdf	book	রাণী ভবানী	bn		অজ্ঞাত													1952							pdf	1	OCR								'	
﻿নির্ঘণ্ট:ভিন_দেশের_মেয়ে_-_প্রচার_পত্রিকা_(১৯৫২).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:ভিন_দেশের_মেয়ে_-_প্রচার_পত্রিকা_(১৯৫২).pdf	book	ভিন দেশের মেয়ে	bn		অজ্ঞাত													1952							pdf	1	OCR								'	
﻿নির্ঘণ্ট:মাণিকজোড়_-_প্রচার_পত্রিকা_(১৯৫২).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:মাণিকজোড়_-_প্রচার_পত্রিকা_(১৯৫২).pdf	book	মাণিকজোড়	bn		অজ্ঞাত													1952							pdf	1	OCR								'	
﻿নির্ঘণ্ট:আলাদিন_ও_আশ্চর্য্য_প্রদীপ_-_প্রচার_পত্রিকা_(১৯৫২).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:আলাদিন_ও_আশ্চর্য্য_প্রদীপ_-_প্রচার_পত্রিকা_(১৯৫২).pdf	book	আলাদিন ও আশ্চর্য্য প্রদীপ	bn		অজ্ঞাত													1952							pdf	1	OCR								'	
﻿নির্ঘণ্ট:কৃষ্ণকান্তের_উইল_-_প্রচার_পত্রিকা_(১৯৫২).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:কৃষ্ণকান্তের_উইল_-_প্রচার_পত্রিকা_(১৯৫২).pdf	book	কৃষ্ণকান্তের উইল	bn		অজ্ঞাত													1952							pdf	1	OCR								'	
﻿নির্ঘণ্ট:সিরাজদ্দৌলা_-_প্রচার_পত্রিকা_(১৯৫২).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:সিরাজদ্দৌলা_-_প্রচার_পত্রিকা_(১৯৫২).pdf	book	সিরাজদ্দৌলা	bn		অজ্ঞাত													1952							pdf	1	OCR								'	
﻿নির্ঘণ্ট:নিরক্ষর_-_প্রচার_পত্রিকা_(১৯৫২).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:নিরক্ষর_-_প্রচার_পত্রিকা_(১৯৫২).pdf	book	নিরক্ষর	bn		অজ্ঞাত													1952							pdf	1	OCR								'	
﻿নির্ঘণ্ট:শুভদা_-_প্রচার_পত্রিকা_(১৯৫২).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:শুভদা_-_প্রচার_পত্রিকা_(১৯৫২).pdf	book	শুভদা	bn		অজ্ঞাত													1952							pdf	1	OCR								'	
﻿নির্ঘণ্ট:অমর_ভূপালী_-_প্রচার_পত্রিকা_(১৯৫২).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:অমর_ভূপালী_-_প্রচার_পত্রিকা_(১৯৫২).pdf	book	অমর ভূপালী	bn		অজ্ঞাত													1952							pdf	1	OCR								'	
﻿নির্ঘণ্ট:লাখ_টাকা_-_প্রচার_পুস্তিকা_(১৯৫৩).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:লাখ_টাকা_-_প্রচার_পুস্তিকা_(১৯৫৩).pdf	book	লাখ টাকা	bn		অজ্ঞাত													1953							pdf	1	OCR								'	
﻿নির্ঘণ্ট:বিষবৃক্ষ_-_প্রচার_পুস্তিকা_(১৯৫৩).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:বিষবৃক্ষ_-_প্রচার_পুস্তিকা_(১৯৫৩).pdf	book	বিষবৃক্ষ	bn		অজ্ঞাত													1953							pdf	1	OCR								'	
﻿নির্ঘণ্ট:শ্বশুরবাড়ী_-_প্রচার_পুস্তিকা_(১৯৫৩).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:শ্বশুরবাড়ী_-_প্রচার_পুস্তিকা_(১৯৫৩).pdf	book	শ্বশুরবাড়ী	bn		অজ্ঞাত													1953							pdf	1	OCR								'	
﻿নির্ঘণ্ট:নবীন_যাত্রা_-_প্রচার_পুস্তিকা_(১৯৫৩).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:নবীন_যাত্রা_-_প্রচার_পুস্তিকা_(১৯৫৩).pdf	book	নবীন যাত্রা	bn		অজ্ঞাত													1953							pdf	1	OCR								'	
﻿নির্ঘণ্ট:শ্রীকৃষ্ণ_লীলা_-_প্রচার_পুস্তিকা_(১৯৫৩).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:শ্রীকৃষ্ণ_লীলা_-_প্রচার_পুস্তিকা_(১৯৫৩).pdf	book	শ্রীকৃষ্ণ লীলা	bn		অজ্ঞাত													1953							pdf	1	OCR								'	
﻿নির্ঘণ্ট:শ্রীশ্রীসত্যনারায়ণ_-_প্রচার_পুস্তিকা_(১৯৫৩).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:শ্রীশ্রীসত্যনারায়ণ_-_প্রচার_পুস্তিকা_(১৯৫৩).pdf	book	শ্রীশ্রীসত্যনারায়ণ	bn		অজ্ঞাত													1953							pdf	1	OCR								'	
﻿নির্ঘণ্ট:রোশেনারা_-_প্রচার_পুস্তিকা_(১৯৫৩).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:রোশেনারা_-_প্রচার_পুস্তিকা_(১৯৫৩).pdf	book	রোশেনারা	bn		অজ্ঞাত													1953							pdf	1	OCR								'	
﻿নির্ঘণ্ট:মাকড়সার_জাল_-_প্রচার_পুস্তিকা_(১৯৫৩).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:মাকড়সার_জাল_-_প্রচার_পুস্তিকা_(১৯৫৩).pdf	book	মাকড়সার জাল	bn		অজ্ঞাত													1953							pdf	1	OCR								'	
﻿নির্ঘণ্ট:পথিক_-_প্রচার_পুস্তিকা_(১৯৫৩).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:পথিক_-_প্রচার_পুস্তিকা_(১৯৫৩).pdf	book	পথিক	bn		অজ্ঞাত													1953							pdf	1	OCR								'	
﻿নির্ঘণ্ট:নতুন_ইহুদী_-_প্রচার_পুস্তিকা_(১৯৫৩).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:নতুন_ইহুদী_-_প্রচার_পুস্তিকা_(১৯৫৩).pdf	book	নতুন ইহুদী	bn		অজ্ঞাত													1953							pdf	1	OCR								'	
﻿নির্ঘণ্ট:বাস্তব_-_প্রচার_পুস্তিকা_(১৯৫৩).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:বাস্তব_-_প্রচার_পুস্তিকা_(১৯৫৩).pdf	book	বাস্তব	bn		অজ্ঞাত													1953							pdf	1	OCR								'	
﻿নির্ঘণ্ট:রাখী_-_প্রচার_পুস্তিকা_(১৯৫৩).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:রাখী_-_প্রচার_পুস্তিকা_(১৯৫৩).pdf	book	রাখী	bn		অজ্ঞাত													1953							pdf	1	OCR								'	
﻿নির্ঘণ্ট:নিষ্কৃতি_-_প্রচার_পুস্তিকা_(১৯৫৩).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:নিষ্কৃতি_-_প্রচার_পুস্তিকা_(১৯৫৩).pdf	book	নিষ্কৃতি	bn		অজ্ঞাত													1953							pdf	1	OCR								'	
﻿নির্ঘণ্ট:ভগবান_শ্রীকৃষ্ণচৈতন্য_-_প্রচার_পুস্তিকা_(১৯৫৩).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:ভগবান_শ্রীকৃষ্ণচৈতন্য_-_প্রচার_পুস্তিকা_(১৯৫৩).pdf	book	ভগবান শ্রীকৃষ্ণচৈতন্য	bn		অজ্ঞাত													1953							pdf	1	OCR								'	
﻿নির্ঘণ্ট:ব্লাইণ্ড_লেন_-_প্রচার_পুস্তিকা_(১৯৫৩).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:ব্লাইণ্ড_লেন_-_প্রচার_পুস্তিকা_(১৯৫৩).pdf	book	ব্লাইণ্ড লেন	bn		অজ্ঞাত													1953							pdf	1	OCR								'	
﻿নির্ঘণ্ট:রাজা_কৃষ্ণচন্দ্র_-_প্রচার_পুস্তিকা_(১৯৫৩).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:রাজা_কৃষ্ণচন্দ্র_-_প্রচার_পুস্তিকা_(১৯৫৩).pdf	book	রাজা কৃষ্ণচন্দ্র	bn		অজ্ঞাত													1953							pdf	1	OCR								'	
﻿নির্ঘণ্ট:গোপাল_ভাঁড়_-_প্রচার_পুস্তিকা_(১৯৫৩).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:গোপাল_ভাঁড়_-_প্রচার_পুস্তিকা_(১৯৫৩).pdf	book	গোপাল ভাঁড়	bn		অজ্ঞাত													1953							pdf	1	OCR								'	
﻿নির্ঘণ্ট:বৈমানিক_-_প্রচার_পুস্তিকা_(১৯৫৩).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:বৈমানিক_-_প্রচার_পুস্তিকা_(১৯৫৩).pdf	book	বৈমানিক	bn		অজ্ঞাত													1953							pdf	1	OCR								'	
﻿নির্ঘণ্ট:মহারাজা_নন্দকুমার_-_প্রচার_পুস্তিকা_(১৯৫৩).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:মহারাজা_নন্দকুমার_-_প্রচার_পুস্তিকা_(১৯৫৩).pdf	book	মহারাজা নন্দকুমার	bn		অজ্ঞাত													1953							pdf	1	OCR								'	
﻿নির্ঘণ্ট:সরলা_-_প্রচার_পুস্তিকা_(১৯৫৩).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:সরলা_-_প্রচার_পুস্তিকা_(১৯৫৩).pdf	book	সরলা	bn		অজ্ঞাত													1953							pdf	1	OCR								'	
﻿নির্ঘণ্ট:মুস্কিল_আসান_-_প্রচার_পুস্তিকা_(১৯৫৩).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:মুস্কিল_আসান_-_প্রচার_পুস্তিকা_(১৯৫৩).pdf	book	মুস্কিল আসান	bn		অজ্ঞাত													1953							pdf	1	OCR								'	
﻿নির্ঘণ্ট:বউঠাকুরাণীর_হাট_-_প্রচার_পুস্তিকা_(১৯৫৩).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:বউঠাকুরাণীর_হাট_-_প্রচার_পুস্তিকা_(১৯৫৩).pdf	book	বউঠাকুরাণীর হাট	bn		অজ্ঞাত													1953							pdf	1	OCR								'	
﻿নির্ঘণ্ট:রামী_চণ্ডীদাস_-_প্রচার_পুস্তিকা_(১৯৫৩).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:রামী_চণ্ডীদাস_-_প্রচার_পুস্তিকা_(১৯৫৩).pdf	book	রামী-চণ্ডীদাস	bn		অজ্ঞাত													1953							pdf	1	OCR								'	
﻿নির্ঘণ্ট:কাজরী_-_প্রচার_পুস্তিকা_(১৯৫৩).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:কাজরী_-_প্রচার_পুস্তিকা_(১৯৫৩).pdf	book	কাজরী	bn		অজ্ঞাত													1953							pdf	1	OCR								'	
﻿নির্ঘণ্ট:পথনির্দ্দেশ_-_প্রচার_পুস্তিকা_(১৯৫৩).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:পথনির্দ্দেশ_-_প্রচার_পুস্তিকা_(১৯৫৩).pdf	book	পথনির্দ্দেশ	bn		অজ্ঞাত													1953							pdf	1	OCR								'	
﻿নির্ঘণ্ট:কেরাণীর_জীবন_-_প্রচার_পুস্তিকা_(১৯৫৩).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:কেরাণীর_জীবন_-_প্রচার_পুস্তিকা_(১৯৫৩).pdf	book	কেরাণীর জীবন	bn		অজ্ঞাত													1953							pdf	1	OCR								'	
﻿নির্ঘণ্ট:মায়াকানন_-_প্রচার_পুস্তিকা_(১৯৫৩).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:মায়াকানন_-_প্রচার_পুস্তিকা_(১৯৫৩).pdf	book	মায়াকানন	bn		অজ্ঞাত													1953							pdf	1	OCR								'	
﻿নির্ঘণ্ট:হরিলক্ষ্মী_-_প্রচার_পুস্তিকা_(১৯৫৩).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:হরিলক্ষ্মী_-_প্রচার_পুস্তিকা_(১৯৫৩).pdf	book	হরিলক্ষ্মী	bn		অজ্ঞাত													1953							pdf	1	OCR								'	
﻿নির্ঘণ্ট:দুই_বেয়াই_-_প্রচার_পুস্তিকা_(১৯৫৩).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:দুই_বেয়াই_-_প্রচার_পুস্তিকা_(১৯৫৩).pdf	book	দুই বেয়াই	bn		অজ্ঞাত													1953							pdf	1	OCR								'	
﻿নির্ঘণ্ট:সাত_নম্বর_কয়েদী_-_প্রচার_পুস্তিকা_(১৯৫৩).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:সাত_নম্বর_কয়েদী_-_প্রচার_পুস্তিকা_(১৯৫৩).pdf	book	সাত নম্বর কয়েদী	bn		অজ্ঞাত													1953							pdf	1	OCR								'	
﻿নির্ঘণ্ট:হরনাথ_পণ্ডিত_-_প্রচার_পুস্তিকা_(১৯৫৩).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:হরনাথ_পণ্ডিত_-_প্রচার_পুস্তিকা_(১৯৫৩).pdf	book	হরনাথ পণ্ডিত	bn		অজ্ঞাত													1953							pdf	1	OCR								'	
﻿নির্ঘণ্ট:বনহংসী_-_প্রচার_পুস্তিকা_(১৯৫৩).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:বনহংসী_-_প্রচার_পুস্তিকা_(১৯৫৩).pdf	book	বনহংসী	bn		অজ্ঞাত													1953							pdf	1	OCR								'	
﻿নির্ঘণ্ট:বৌদির_বোন_-_প্রচার_পুস্তিকা_(১৯৫৩).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:বৌদির_বোন_-_প্রচার_পুস্তিকা_(১৯৫৩).pdf	book	বৌদির বোন	bn		অজ্ঞাত													1953							pdf	1	OCR								'	
﻿নির্ঘণ্ট:চিকিৎসা_সঙ্কট_-_প্রচার_পুস্তিকা_(১৯৫৩).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:চিকিৎসা_সঙ্কট_-_প্রচার_পুস্তিকা_(১৯৫৩).pdf	book	চিকিৎসা সঙ্কট	bn		অজ্ঞাত													1953							pdf	1	OCR								'	
﻿নির্ঘণ্ট:ধ্রুব_-_প্রচার_পুস্তিকা_(১৯৫৩).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:ধ্রুব_-_প্রচার_পুস্তিকা_(১৯৫৩).pdf	book	ধ্রুব	bn		অজ্ঞাত													1953							pdf	1	OCR								'	
